wallet,credit_score
0xbfb1997bfb7335bbe7b3117830c9f493ed8ab118,99.99
0x2314251101e4e2ccba1e96507567a6507e15e698,99.99
0x94f24f1ae2c9736a1df917ea48ad6ed46c5680ac,99.99
0x05c31f9623a5b691f18e60e68f23c64cd708badb,99.99
0x3bd856465321ead1605286938493169e9c9011cf,99.99
0xd653971fa19ef68bc80becb7720675307bfb3ee6,99.99
0xfc2b2935b943c65c88ab9a6973d4a90f91a54985,99.99
0x2312588666363dea8d500368436c2dba766dc471,99.99
0x2c6841e4e9fad3cc028561635e32dbe8a69dd8d1,99.99
0xfc3808e1180de958590186c6a62ddb1be1944f65,99.99
0x366ac1df169b71fd76476d488716b9bc758e9109,99.99
0x9529bc8dc77f058ef96b78beeb518c0525859fb7,99.99
0x67a7836dee33195c8562a8bcfcb290e64d88a945,99.99
0x51aff3fc41f77b2a7c5dce242f34287a4e230a9b,99.99
0x6793f5441f0f62c1397a099fdd799ff14d999176,99.99
0xbf8dc5b041e8e5ba08685f99441a100a0aa51bdf,99.99
0xa3bfd852c1b84b641e63238eda28a8a0f19771fd,99.99
0xdb18890e8986c6ff79dbb0687375f95daab9d30b,99.99
0x9550cbba7fb0e2ed9a6fc16649138c6018b1c569,99.99
0x3bab311d8386cc6ee340bf9dc54deacc7b73ea5c,99.99
0x950dd591cbdc1ed3679c6e3934ebbcef9489d3f6,99.99
0x19071345c02cb215443c1085bfac6d5077083471,99.99
0x2c6b36530c0f25fa2765e2901101b4fcf149dec4,99.99
0x31a727b710882004c0248ff32290f51073489a81,99.99
0x85515e6ad6b92f6fb55b61e5eeba44ae07adbc0e,99.99
0x9565b1fbae5b07163cfcaf440d2cf174b0d6247f,99.99
0x58fd2935e7d4416af66b7f04dc18f0d52f935c34,99.99
0x77b67ead0bed5a1d63d2a41af190a12edc663746,99.99
0x51963088c3bec10fabe76b72c8242c4e4b055f58,99.99
0xe0fe58a5b982f5feeb10cafc4c76bc9f9effa81a,99.99
0xfc991b8f28add1b7a6c0fd58883a743c31f9dee7,99.99
0x4346762b4a34fbfcf02cd11cde8c973b5f4c80f4,99.99
0x78193448967a9bed20cddd11f3c4f95eada9d56c,99.99
0x18c449e8be17bd57e4d20dbc936ca1cd2554e56d,99.99
0xbfeba596718badc743c572c5ec344dbb3453017b,99.99
0x850d774569ba471c6153c1c7e9c994fa4f95b2a1,99.99
0x31929bd36b50bb739c0c80fa30808d93004eeca3,99.99
0x10746757be9b659c8acfd0257e996ebf64317a4c,99.99
0x7824b383df694ee0cae49e48858f105d54b297bb,99.99
0xa409a97795c672a2113cf66a4138228d88cc49c2,99.99
0x1954c8cd151de0d0946fcc1e8a97545f711e2380,99.99
0xd6925b7939ce1577d2b27fe65de8e4f9ebfddd23,99.99
0xe420b0e37da8d51e01a63d71424fea6d3e1e809e,99.99
0xb61b71e50ef378245051fdcb67f5ffaf8a01c184,99.99
0xcd98b0c3011ede62c3d95d8e8696fa8cb3869a79,99.99
0x22df2d794daa012ab45fbfd9939b7d7d656acccd,99.99
0x77221531aa906358b56a6664b21eb63a242d3b0f,99.99
0x95de95034a7ca8f939b7039c88aa6342bfd2887f,99.99
0xe9f39293660b1b4919ab39f400817daa42422cc2,99.99
0x367c5828f41aba13ffc8a92530230e68217705b8,99.99
0x3be8216b408cf67312638d29ab04ede607a17fb0,99.99
0xf5e6ea04dca3cc58e507a2acfbf34ab0d4f2468c,99.99
0x1057bea69c9add11c6e3de296866aff98366cfe3,99.99
0x4af973f9c9a8404f43980362ed0096ff521845ef,99.99
0xf627e5f4bad95a956468d8bb6ee20b119f992e96,99.99
0xad19ed6197531475867583a45b8b8b8ff4a11bf0,99.99
0x775a7d79a4ba8315b9c4d75acbd81c47c738555e,99.99
0x959bb7ba6f8a8ab3c9db357a7756c62aa3599ebe,99.99
0x105149b1ec5fae473d73f2461b26a436eb21561a,99.99
0x05d175758b64b16f8a37535019396161ae96af8a,99.99
0x852a79fdb312fd2af3324cd8f4052f0b3c9c64b9,99.99
0x194fcd6604873a6dca6329d1e92092b61da27ece,99.99
0xe118c69c8448535b6c9f808cdb40c6e8a57a4361,99.99
0x05d9146a4bf306a4126d8f6996ae813ce1468557,99.99
0xf0bc145aa339a072a4c62ea209f488dc6491b11c,99.99
0xf064a63427444b30d7cc73cfb6c6fbf8132d46f0,99.99
0x95b9f2f528338b0cdb3f14442837b0e7f05dceec,99.99
0x95be764dde2f5b29d2f8f1c3a3bce0d0dfed9b97,99.99
0xde330249e0cd71d25beb1a7871cedfd7f4bcc0fe,99.99
0xbeb2a2ac1b14fe4ebe0ff181e5f26feae5fafa9c,99.99
0xd6d30f186e802c1558b8137bd730f7f4aec17ae7,99.99
0xa4710a7089d6681fac3212703b09d734b987930d,99.99
0xda936b8221f797afac0584f7d8722e87c94ec2a9,99.99
0xc95be28595eb64485dac63ad14f15e41c94ee468,99.99
0xc95eb2df78a3df7550577f3654ae9e12bd6b5662,99.99
0x1a403b487345a6559c8863ff725a1df6cdbf3d41,99.99
0xa234f2f34e5d05dcc5d0fc1387fe672fba0cfea8,99.99
0xe4dbcbad4c25b0c07bee913c9aff802e17d2ddef,99.99
0x4a38887040918a3d6261a8ce59e19fb4789bc897,99.99
0x36e41ca083793a48ad85edb3b472791d8d125562,99.99
0x757b8edf033eeab10c3a9bcc75caec52fc79ca34,99.99
0x652ff69683e62d57e17094d69ed00f022737ff00,99.99
0xc130956c8752d9e70e2f733e27b33fc34de0dfa1,99.99
0xb71347d0ea00c70b1e4a66698c4878db12a126ab,99.99
0xa5228d131e909931158945c4ba5488634ca4784b,99.99
0x5a4796c70abd6a4b4a94de3e4558d0f6085b6a8f,99.99
0x97b806b25761775aad189985349f2c46fd7909dc,99.99
0x57cbe56efc004e5d3b2e5545f40a69af6ede12e0,99.99
0xb72491ba0884324ce1e52a7d65efc3997eab590b,99.99
0xae69116e4aa49645f78c1fc9f28f677aede0d153,99.99
0x21d03936c6eb660453261ece4c211b17611ff241,99.99
0xde94a94bf122cbfb67738565daca604e54781f90,99.99
0xddfed3d757262595135587f0d937c805873366d3,99.99
0x4a4dfabef6b670ca53b6672f2422bab17de49dd9,99.99
0x5a18cec8c8a1336aff462e256e9891173bff5cda,99.99
0xa24ced3d627c9c69638779143bc00de65b0c7f7e,99.99
0x976868c1de3b3ef448ec5e20e6a8470508b9467d,99.99
0xe15103fe6728f5176d39b2116291193420a8b08c,99.99
0x17efc6132f201d45522df36cc1edabcd138f9edc,99.99
0x9334f956a0f5aab47e1723bdeb9d7f6d254ca7ae,99.99
0x1a272bb7f757d727c1e2d5c4ed652fb5335fa6f2,99.99
0x042b41d0a51035b986c291ac6c2c3799ea05152b,99.99
0xeafa38e0a922065a06e77e27867bcc06a5b87911,99.99
0x873c6e8dabcfee6bebc75a23052e36fcda4d9e81,99.99
0xd71928d635e906406eebbf99d8ebbd05bdc7a48a,99.99
0x69c51ef78fa71b314623bdfe920d19c03e47d853,99.99
0x5809468d6a343a5ea114a6f6a698fa5b5a72c812,99.99
0xb6faa01c2fc18e3429b264e03abca03d667c625e,99.99
0xfb484a0f263203f88c35eaad674aec229ae41b85,99.99
0xbe2035d01eb60584bec0f02f35eaac40d67685bc,99.99
0x83b17a5b1c01c7a162d77c8b1e83a7f72915e8fd,99.99
0xae69b1c3ce33f80cb717edc3d935e8cb93e4c2c1,99.99
0x794ad3af58b56522b80aa7e9bc04f042c55d5b2f,99.99
0x75567eb4e22ae62d72f46225314313c8520a0f5c,99.99
0x6a61dc52015945dfc6cd0c42f94a722d5022e3d1,99.99
0xeb42ff534920a9e3ef7384c1cda5511a8c07c878,99.99
0x079e810fb5b21bb8271b12cd229b0cda888bd7bf,99.99
0xfd68aa05179165f995783cc76b26ac81955e58c5,99.99
0xc976692f0f8d77241ec715c3674f64816450470e,99.99
0x42087c28f296d3b2dab56e3f5d1aca1388f2be5b,99.99
0x1a7021be4142186db64cbbc4b628b8bbb1cd5691,99.99
0x2b7de7118763beab35e5b48e89c8ab4eb37e2756,99.99
0xd570573e7dc57248792ee1a73b948e87ecb4f5d3,99.99
0x838025a84c1b64b1d82f0102f6029fbc6c59c8d3,99.99
0x64cf6519d6cea047f00a7743b35b2bea2e18387a,99.99
0x79bdb1b578387310cc7b7a2f8c5970890a8e081b,99.99
0xae7758ba4157d0b6fd00c405169ee62678acc58a,99.99
0xa20f7eae5bae49655b4c8fe7805855f477a599e5,99.99
0x2503425d6f84c32795384e3ee8186d05fdd13ec4,99.99
0x3596c017ad351628cd31980837c0938ddbad7e49,99.99
0x250de24b28482a63a402ff3c8ebbf83dc7583e70,99.99
0x927cf8eb8129205d2b430e5b87f55130b034f662,99.99
0x17c6f0a4016d782603e4f73a8db4ce09636728e3,99.99
0xf535fcb5a50a2cf43e3b0d1e4d8286789010df5c,99.99
0x879f10aceda907fe1267b2768addbaf73a247dce,99.99
0x21a8b48bef6d9a194b0d44d22414e4896c6ae72e,99.99
0xfd59637842e62e4c8a6403143cf3ef16cffe472b,99.99
0xae6dcd07fac9d7cccc98509120c1071048cdd8a1,99.99
0x75565c1bafcaf5ad954ceedd8c20bb9788af32b7,99.99
0xda9093eb7bdbfbe84fdfb83ebb01743e6cf6f6e7,99.99
0x5a5703d59a4b08bf16d23aed1bc3d7ee95e37df7,99.99
0x92ad2575e1d8a5876616518331f1b7aeb03068f9,99.99
0x3c9305c69a07b6e0344d90858adf4abbfb14aa34,99.99
0xfd660b179cfc9333ae9c64695550431971766729,99.99
0x1a628c869eb7ede07a5b88c39eb3545de320ee22,99.99
0x79848a541da8a8e56420f8b39759b11fb758ed8a,99.99
0xd589607cb9b7ad12b50b528b0dff157f749df285,99.99
0xbdf24cb81918e5ef2ba796c212d7d6a43c55a4b7,99.99
0xcdf5082711bc1674e7ba09449b041f835b63ec42,99.99
0x65018a3a9fe18e191f26f161bbcda1d2ca703514,99.99
0xa5522efe7c13f3eef012f6871d4bd07d48e515c8,99.99
0x83ea28aea7e456abb58a7ef58d4422042393adf9,99.99
0x4bb65fdb3e672d766921ab1634103984ab6609c3,99.99
0x66462b8c3d871edff6a9e9b6c4af1860d0ec3eca,99.99
0x8692636d5bd1e3c9bfa7e78c9271efd40ff4168d,99.99
0x866f1571052b617ce6ac0a29e02f0e9198b5ee58,99.99
0xd5dfe862ded2ecfa1e7831476f9dd7d4080bdfb5,99.99
0xd1568b3e62ad370fe6dfa11922fe297f3cde0915,99.99
0x66128101866e933e14dd78098ed726ce300d0551,99.99
0x2d034227fbe1aa75ba619dc15fb7b57b329613ca,99.99
0x59d206ee603f2e0378433f8c5f17af53bb769869,99.99
0x4a992cdc4f0c60d5ceedca24c5db8078197152da,99.99
0xd6ff44b6bcc9a5a6d3ec6e5123f6dc508d52dac0,99.99
0x585b18bd03d67705792fa93a023e16aa1144e563,99.99
0xcdc7a8fcf1ff296cdd6149ad34a0023f163e0732,99.99
0x78dd172718512aa63629a526543ace1ad73e105f,99.99
0xf67c2f9bc55652f71cc59b696afe0bda577a6ab0,99.99
0xfb9284715e9b0d08153caa34c35bfaed76edc31f,99.99
0xdb8426bb37b91c915e2bfe55ab6eae1a6c6ab43a,99.99
0xbe8860144f2b76eef3115822a973c6c3036a2b8f,99.99
0x970014692673c12f735103f58f2c683e1f45bf51,99.99
0x764c4062b10a7e27408267900072da70feaaa729,99.99
0x10e797d89cd91184d058d0d2972806681af90638,99.99
0xe9b05bc1fa8684ee3e01460aac2e64c678b9da5d,99.99
0x6911df2fc5cc2ec6c7b0dd1ae5e541c6d382cbc9,99.99
0xdb6b59f66af7e3f4f860204c6b90dc54d5341c8b,99.99
0xc916fe772638dcb187738476001a94291bd56408,99.99
0xadff3ada12ed0f8a87e31e5a04dfd2ee054e1118,99.99
0x04a6c67028a49cf9b89f3cfbbf7e618098ac6fbf,99.99
0xa2cf5e655fca23761d0cbb300e237d686669c792,99.99
0x96a3ffd7ea4bdcbd706c55027d97eb5c53a0f28c,99.99
0x847103cf717e3da81a350e07ec4f18c4e0271e4d,99.99
0x86587327a9dbea6ef2d4fbc142be241801b858b2,99.99
0xa474a0b4252a3cfb0e0000dc720e84c53b0da09e,99.99
0xe9b07046a1d765c5081c5e015229f418ea11eed7,99.99
0x31fd6af75ae6e6605d04c24d37136f1b8332ec53,99.99
0x93f3f612a525a59523e91cc5552f718df9fc0746,99.99
0xe49ca47fe145b7e573bc44f96a7b98b5bea0fbb7,99.99
0x42ba209ee3547019ece148e7e34e5f268f6bcc8a,99.99
0x06aba380e3607fb5a3795411d4660a115eedcfbf,99.99
0xfb9ec9c473ce3d2f0026810749622bdc51064d40,99.99
0xb5209fe9a0341a2dc9c9ce19e48728bb9963c81e,99.99
0x35e40e7f2a718d75d401d1f2e4c9a7a9ed690f1d,99.99
0x8698350a036f463e6f0fc018e883a266e7266d32,99.99
0xbe4740e0c15b1e26f1535ef041725b0aac3339e1,99.99
0xbe8142866be40a11fe0123debe80b8cfb3d62e73,99.99
0xac4ee300adb38272d3d43d5a9ecc07615acba0f8,99.99
0xa2772d664574e5707d7dcf65be988a39d63a8d7a,99.99
0xfb6ccc892dde6eef6f3f7679a01b1443c45c838f,99.99
0x19f9aa162f71014b6b5859dd9b50b448629aa7a2,99.99
0xb4e252f06154220c9cc117074d8ecb4beab9009a,99.99
0xc836fef5464cdfaec026111af8e504feaec40dff,99.99
0x5831b643156a7f72eea5113741219b7beb66cbcb,99.99
0x974536d825fa748a43b4596368ebd53af7afa6bd,99.99
0x2470b39538212e4093b6b154d9893080c6bbdc12,99.99
0x321fd66cbd7fa8a628a14a87f1ce04781cd0aedd,99.99
0x75e33d05f6df809469debd1d0908d8a356c15e6f,99.99
0x83fc8434cbe8d385870e68be283f053de30a4be4,99.99
0xc0ebefadcbf1d2a85fbfddc226a95860f5152b5f,99.99
0x043e318a6c11970e3f7950dff7bf51657337db2c,99.99
0x7939149c27a99954884fc7749ecbacebb8cd99e5,99.99
0x50fe0bbed4a5247b77f7fcab00d0dea12cd29207,99.99
0x425bd4fa94238d666b4deeb2dddeb7d5fb6a9c29,99.99
0x6976b21f3c91bd112aa41a6ef9be5212852db6f5,99.99
0xd70aa356a78d63357e8a24bb5d989dab637feecb,99.99
0xac63313600e87da91eb4ff50ab3ad2c2a053aa22,99.99
0x06e2a669f4de7d537156106c4e1f605d67d201b3,99.99
0x869cb03cac6dabb68e71d017cfb6beb537684962,99.99
0xb50b0b4ecdd6106dde1bd5887cd891b982fb16af,99.99
0x36af5d30b92db4699acf46605f0118c4998bef03,99.99
0x65e714b00f2a8f660bbac9ad866eed7b153cb09d,99.99
0xac76f3a96dc5957ee47b28620878404a4fecd732,99.99
0x523e078bc3a5efc3965802bfc213cca766f6c7dc,99.99
0xae27068c648ba514bda71d431a4d345ddf1767c4,99.99
0x971e51d71a13a94fe9ec3f0bde33e5375ffc67ac,99.99
0x760df7b1114e163eaf78e9660acd948e64ab59d7,99.99
0x78f980b2e4f61915a1721e2a5ca7cf9375a48408,99.99
0xf12692f90b384623b7d3077d6b342bc3871186e6,99.99
0xd70804463bb2760c3384fc87bbe779e3d91bab3a,99.99
0x58528684d944a68ccd8c4ff5187aa7aabd892362,99.99
0x52515b7ed492130eedd46d0771469500e113ae68,99.99
0xa4b704bffe0c04bef9cc04038595fbe91c73fe25,99.99
0xf12b8fb2b9af96d7da9f9734169285136eb71e69,99.99
0x1b8cd737fffbaec157b01dff0f920bd807b0bfa7,99.99
0x4b105ea26088845abff6a082c49c8f1c894ef9a7,99.99
0x26f580e930d7982f82138621f074a01a75adc920,99.99
0x8a8a429781eeabe3c3c97172b1189fa0fee5e835,99.99
0xa7dc2853fdd1d974872c09d96e32e73dab788b91,99.99
0xed805cef3be16fa32960d559afa8b69ea81d8437,99.99
0x3e27d580fcf43efd7681103642332ceb705f89ed,99.99
0x7f5b853efd64ee5d2066753c689ff1b1995a6a90,99.99
0x5f31a4f187404c6d873d7a015863dc8264800794,99.99
0x7de482c4719f54bb5f671c6941541c502ff1385f,99.99
0x011ebe45c131e87e187d185b842facad9e8e9dd9,99.99
0x2ee8670d2b936985d5fb1ee968810c155d3bb9ca,99.99
0xb8d7b045d299c9c356bc5ee4fe2dddc8a31280a5,99.99
0x60d716fec3e25a00c15eddeae424a7b96daca4b8,99.99
0x136d9aade0fabb66dfaf7fba1d450c447d8d9d3d,99.99
0x2a08fecb8ac932cb7d3f6a3a0e434a4b9968dd56,99.99
0xb2a76d202dec10905cf7052cb6b0ef8f5be1ba83,99.99
0x5dac446862b2b2b82e4e83d0b72109cf6b2a6087,99.99
0xe1f2f6eb17579c6c3dffc0c85a2be1ed19153eef,99.99
0x71a3d27d6875698f40d8014ead9f119fb2af94a7,99.99
0x54565b57aecbbaa90393536debbde5b88065fc26,99.99
0x5db628e7fa3c45e141c9292cb2a5bba12838fbea,99.99
0x8e962c05a294bc5347b40f8b79ff5516c7ff477b,99.99
0x6fb42a09d22a7dd18650046a25f33b43bcbaa4e1,99.99
0x7cb440dca092a32f2f0f7f55866477ee26d5c904,99.99
0xba8a64f6dcf0d0efbbba9b35a4ca7a87462b51bb,99.99
0x9c15fad72a0c7416392bd753e3b53fef90d49de6,99.99
0xd3092749aa57efa3fecfba1070590678064f618a,99.99
0x27aba56abc50db3a8310f6b5153d02cbf80cf93c,99.99
0xd9197f3fffba9812b319ee032a6cce7082089ae8,99.99
0x0ce5f3241f2fc075d0b083bbcd17e7c6067cf101,99.99
0x3f3a206662db588c741f95fccdd74d32ededbfff,99.99
0x8a81126532a690e21debb35832cdda8b9c29fa26,99.99
0x38343fe4c5c9086d831f258ef1fac1a21394b4cc,99.99
0xd8b3d214529eb391b1b9428ed2c562852c4185b5,99.99
0x9ef248ec4c107cfb3c506bd7be56e17351cdecbc,99.99
0x5445f987ff43fe2b2c31b86ebfc585a3d6b02120,99.99
0xb29006390fdb3107da227275afb5f0ae81588d74,99.99
0xe5f62712cb0371063b50346878558e5bb956f683,99.99
0x6ea8492b053b3cd57634de3e21ed8476eee118a2,99.99
0x6ea82c9dc34393b621b3d91426f7f3dc7ebc8983,99.99
0xd353bbf69d0dfb2cd6798dfff40bb31ae565ccc2,99.99
0x33dfb569336a97d676fbab1e53e50d619a06cf9a,99.99
0x7ddee332180bb7e6977c154ca212d3d404be39d1,99.99
0xb2a2e5f6d71512ce565a3c22d8b9ca73343cb770,99.99
0x0a6afb591cef197bd25ccc8e70a90909ae46c749,99.99
0xcc016b10017c1dd356ab8ed1db25b207de4ffb64,99.99
0x8e8175f7be6044f90143b0bbc0c021eb2d484002,99.99
0xd4365052cea217a385a746c40fa682366b019011,99.99
0xe228c81107836baf36b7c43c7fb090bf6a51dc2f,99.99
0xf98d68b719fb01789bb2da429ecf1583fa2d2186,99.99
0x8e7a2da15b5f9b3a443a8551635ba6618fc62e2d,99.99
0x142ab6d22c6bc18f5978474ebf4313b297796d89,99.99
0x3ee129d7370b53c8f4c6253c8d8cd4f47c800a5d,99.99
0x8d5238eacb01cebcd06f4fcd7bd321d00124ebf2,99.99
0xe22b734f3e3e488ad0c36d6f9f005c3e93e3c9e3,99.99
0x3f3e18aef051dc2b489cef138bb9e224f78f7117,99.99
0xc66adf81f5002a9f7d8f0e3ec2a523e4a628406b,99.99
0x6fb2198d8f6bb758c58322c8cad3567e0eeee3c8,99.99
0x7f60451418c80eaa4a021e4efe2c53214b1e3399,99.99
0x4dfd419ecf998f7908d99902ee1f6ade9dc62631,99.99
0x0c4d463eb7b45fbdf0d22b68e62df78de907090a,99.99
0x4725a94a2b3b92d6c7bb9fde9e5f155fae71d862,99.99
0xcaba1a66f0049ab97256d75eeb48d540a7a1f8ff,99.99
0xa8bbd768ae1bae2e29e3cea581e4d21b30727e17,99.99
0x15e40dec561141d88e1650de7136b7c2ad1093c7,99.99
0xa99ec9b2ce74d9eccfabdcecf00e18032f8e0553,99.99
0x1c012b03f1c2dea274d2eeeb566b0eeabfe3af1a,99.99
0x2f5bd25853a7d5838784eae9fffc48d7599576d5,99.99
0xf9bf2aad9b4d6ff73a2838251ade46cb53f271c8,99.99
0xeeb5b673cd0136803ebea5d61562a2196f02bd49,99.99
0x28cf5c117c2b4a2bce4ce3c8100fde1d730a7b61,99.99
0xb1dbda5d40dc8d3ff2f631bd13f9ed4216b3823f,99.99
0x9fd87d9370a6052f35de0b9079eb306ab27c3ef7,99.99
0x396e310ed7f1ca78a0dbf08cc27ce1ef4088f714,99.99
0x72abdef4456a001ea0c63f09234790845b6d9f8f,99.99
0x6124fcd7d9abdcbdd0ff8c704a9bd35c05add22e,99.99
0x9ebf36d5d78e29128724b9298020870ef9e4f83f,99.99
0x61255c7977c40bbeaefd9ae3070396dfc0be00e6,99.99
0xa7a2b208d11159c5b215f7ffe38a5099fedaa222,99.99
0x2a25e52ea2b404714414e193cd5e58867d5c5373,99.99
0x15e8bd923afe05129b2fd1ae11bf346830d514ab,99.99
0xf41505c6aaf5d68b87c237a20d1cac32fd465f98,99.99
0x1d9e7cfa3f5839a0342e1b304aacc06946a6f7ca,99.99
0xc698d29db8a6ab6ca6ae389b22071d33227a5782,99.99
0xe5dd78c224f26e306c84a9b1aa2def30bdf15835,99.99
0x297e625054f2bb2413d955435b390542fd60cca8,99.99
0x7186ce946a1bc87680ff0ed8e5d684ad27b3734d,99.99
0x80b716753ca862ef3bcb7426a35778c72095eefb,99.99
0x46ccb9b24baa3fb761934f566e1613339e2afc92,99.99
0x402c222be058f44fdb8b887eeefdecb2999fcc25,99.99
0xf3869571743c63bdc4bf5e92c01595cb30e04d98,99.99
0x55bd3fcb236e32ae9e927bc8882a54f5827fe5ca,99.99
0xb1417c7fb7e2308760b1ef5537f50d251faf3dbc,99.99
0x7cb1a6efda5da65f174cc2d77f0d6121c8e94624,99.99
0x6e57766f4f652c97399eecb1e3f14382ef494672,99.99
0x5f1dc8a8675985eb199a0895bb0eb111144601aa,99.99
0x4f5646cde956696e1882ae92d0f229ff41078819,99.99
0xdce490728ffb49fec9d9ab57b55dfcf182f6dd48,99.99
0xbb5dc2d7a343d1738a97bef4eb5d2e09f188a74b,99.99
0x0136d9d22ef164fff5dc5675dc63196e25316f2d,99.99
0x3f1fa39124bca83458767423d5ab0bf6ceee2a56,99.99
0xcb4d2c44d46495658cfe45057e3c61852cdb05c8,99.99
0xb8d4fd33c174da3b987d429bd5fa43bddd516a42,99.99
0xdca0e0fb4bd2338467fcbd59fdb400687a49033e,99.99
0xe78bcb254e84231164b8845ac5d01e55541c8ab5,99.99
0x55046078fa9ceea08bcb01506c0fafc09459263b,99.99
0xd3be9f0f2aa176db4ada5f62ec4e70d4f5cb9ab1,99.99
0x0a3916df4ee8966c8003f5388b92b189b3563134,99.99
0x9ed176365cc9928d492218f837aae08019f1f465,99.99
0x3968df55781bdaf862ad64b9eac9eac353800c87,99.99
0x8a6917f38e825009721edd41038298fc584e2a74,99.99
0x3eb0510a2c0fe9a6aa367ebd455e011f912413fd,99.99
0x14f72993ce927c271066484839b2ccf00b457609,99.99
0xff599af039a5b84c86297245464b9518b04f2e13,99.99
0x134d3c15554e065d1c994aa5a14ec066a556841e,99.99
0xfeff5e65097525721a441c692d632ddecb8fe78f,99.99
0x14f5aee4d391465aff3080849b3c27dcf76289ff,99.99
0xcb4f54f54b7a9205841896e37fbaca116b25db30,99.99
0x7ca550668333a8b640d5681bc7b7930dbae36cd1,99.99
0x4859b95c1ff8cefc79084d3a63528847b837facd,99.99
0x0b1cf1ce4e07738355175567efea31cff688982d,99.99
0x48d21dc6bbf18288520e9384aa505015c26ea43c,99.99
0xee6afa860e93cc5c45618c574f69819a3e5263d1,99.99
0x7d93d6b0e8ff86760826b53bbd8f720251bd5c6e,99.99
0xdc56062bdb516b981cd69d515bbf7944b5247866,99.99
0x4f1b4a2d5cf60240df3035688db8cceb97170301,99.99
0x13b9aa59477061fe7f19fb77be8beda497fcadbb,99.99
0x4da762afad7744b6f225d6603241b636ae2e514a,99.99
0x6f541ee51b504f47fc053be472901927d8cfcc44,99.99
0x5d71b22a5fe3d18b188c8be0baf91aa8dfcaa692,99.99
0x2f1d41e2b4dd310eb07da2258c783c662fd5f964,99.99
0x8aeb03b3a994d8bc6589a6dfcc5b44b2b08d4431,99.99
0xbae669b6dd5bb9ae5ef987dfd114e63fae791527,99.99
0x2f0e17761d5b41d5c819155d9a99bd4dcda5fcbe,99.99
0xa9d706c9c1bb9ce442e76704b2ab737e9264f912,99.99
0xb2638a22582ae8dc22ce8313ac2dcb005a2ae322,99.99
0x29d11c52c88a47020e92606dd75924f1284ffa37,99.99
0x13ae506eadf0a43488ad3463270b4cf804e97bfd,99.99
0xe7437f1298412066f322d2fa58ca431cdf344c72,99.99
0x5d47e871f81f84d3154aec772bcce14973112c69,99.99
0x37fcc6a85286e06750e778cf5e0f1bf90488564c,99.99
0x6efbb663edd21a7d01f7aa4cf76fc09941a2a935,99.99
0x280bf69d522bbcfb3aeb138c59d85a16e449057c,99.99
0xdfe201cedc41f970d43f95674d6b4be02de784dd,99.99
0xe2ac7b18ff15335b550b5b595f5e14864fd26e0c,99.99
0x478571d10e2b3bfb2f46d0043c2da521644cc04d,99.99
0x1e550fbace19d52ec475e2d78bca1acec5ba0994,99.99
0x8b37fabcfba45d9b7c8588b47dac0aae3c69e5c3,99.99
0xf9447cc01329a32cffc3708da8e80dd6bd52eaab,99.99
0x5d4efbcca3ebedbb2b7d11052c78e4d6eda947a6,99.99
0x1c58f8b8fc42df584eba2b81c525303779081687,99.99
0xf83a815e8aee3b5d570ccc07bd815724f1672b89,99.99
0xb24181d897903caba6bd1d7e46fdfdb82eb6138a,99.99
0x487fd2bcc282006aa120339513f30ccbb553d328,99.99
0xe625078655fa48224150f46a09012638dd78a276,99.99
0x4761e38d875fce1313b75ee083b4f97c6b8efc66,99.99
0x54207f8aae8b9b6686a7b863dda6511eae487d13,99.99
0x0c973b17d8a21016e776842803357f71770b2372,99.99
0x4db079a4c0f62aa97b6c2a33001c1853d7e77436,99.99
0x5d54b53463709124303b8532f45489a7ef641e40,99.99
0x722d937e51c9731a286090b007a45ad4a7a0ae9c,99.99
0xdfe0ef420876b98c5d114643d5be10dfb14ad061,99.99
0x9f4138f73b819c04fe359f2c5620fe6a29bf5a88,99.99
0x8de3c79efb0a3bae779e2cc5b6f5023913fca547,99.99
0xf95004e41c6a1516b0e01c427695c55042e00fee,99.99
0x9f2f0024c67c966758506025bda3e16072e596c5,99.99
0x0abc80cb388b04e6ceb237a3a6897d07ab378774,99.99
0x3f905f713dc946e907ced44acd7a0726f293cd7a,99.99
0x0c937c204b0976d8e1d9807b3674d748df97a741,99.99
0x4dae141ec6c9ce3d592479b934b359a2d14dd449,99.99
0xf3cf013c1bba2f9df6f1b36d777e4dea0ea5ba6b,99.99
0x9f52b56fc171f9d3d0e5cd70283e62c82f487e0c,99.99
0xb2418bc58f7e64e68710886be718f5c2adcd0df1,99.99
0x0ad82809168be581d1e708457b4a45b0bb311632,99.99
0xa828ae3314dd073581d0634e9fcd220cd4a4e770,99.99
0xb0a83019f950c722ff415e1a0373115b2f70588a,99.99
0x39180271b4d1a0cbe4d9b99bbfadb1ebb9b635db,99.99
0x284620b56318d18db45e40614556b9cb1d0dd92b,99.99
0xb0ca35bb14a17c41a87e81e91d299245ae0f9b5c,99.99
0x9caa7bc8c3b56b1afe803b45b5be066c2cd87fca,99.99
0xb92fd749168234f3a319ce6bcf40ff1600441dfa,99.99
0x4f48a5fd6f195f75afb3d88b2c06036847d30d7c,99.99
0xee6420f36947b08ead56bb8e541f7d1efdbefc62,99.99
0x3e80521966b28446b414e0b376c1dcde4b814286,99.99
0xff35a636c116a43949f93057c4e2b9907e4b63d2,99.99
0x7f9095575034fadc9bcaeb29c5157c9c6a8d89ba,99.99
0x801b1dbf4fa5276f91efea8b7a779973c73519f5,99.99
